Date,XU100.IS,XU100
2019-06-12,926.0531005859376,
2019-06-13,905.0101928710938,
2019-06-14,907.8651733398438,
2019-06-17,922.4931030273438,
2019-06-18,942.1820068359376,
2019-06-19,942.4359741210938,
2019-06-20,941.572021484375,
2019-06-21,940.218017578125,
2019-06-24,951.8199462890624,
2019-06-25,954.2059326171876,
2019-06-26,948.3070068359376,
2019-06-27,955.7259521484376,
2019-06-28,964.847900390625,
2019-07-01,997.3516845703124,
2019-07-02,1002.0046997070312,
2019-07-03,993.6277465820312,
2019-07-04,993.8167724609376,
2019-07-05,996.3427124023438,
2019-07-08,986.94873046875,
2019-07-09,968.1068725585938,
2019-07-10,985.8477783203124,
2019-07-11,994.0587768554688,
2019-07-12,970.9778442382812,
2019-07-16,980.27978515625,
2019-07-17,998.0567016601562,
2019-07-18,1015.6576538085938,
2019-07-19,1018.486572265625,
2019-07-22,1010.8816528320312,
2019-07-23,1025.5565185546875,
2019-07-24,1034.5675048828125,
2019-07-25,1020.444580078125,
2019-07-26,1028.366455078125,
2019-07-29,1033.7254638671875,
2019-07-30,1026.85546875,
2019-07-31,1020.819580078125,
2019-08-01,1018.99755859375,
2019-08-02,996.7886962890624,
2019-08-05,986.7277221679688,
2019-08-06,995.8327026367188,
2019-08-07,980.559814453125,
2019-08-08,992.0797729492188,
2019-08-09,994.0447387695312,
2019-08-15,965.7818603515624,
2019-08-16,957.3369140625,
2019-08-19,952.85693359375,
2019-08-20,960.3129272460938,
2019-08-21,955.2159423828124,
2019-08-22,953.9369506835938,
2019-08-23,971.48486328125,
2019-08-26,971.0078735351562,
2019-08-27,960.2999267578124,
2019-08-28,959.0789184570312,
2019-08-29,967.1798706054688,
2019-09-02,983.423828125,
2019-09-03,988.2557373046876,
2019-09-04,1000.7697143554688,
2019-09-05,1002.7786865234376,
2019-09-06,989.8697509765624,
2019-09-09,1006.044677734375,
2019-09-10,1012.1236572265624,
2019-09-11,1019.216552734375,
2019-09-12,1024.467529296875,
2019-09-13,1030.7125244140625,
2019-09-16,1025.8914794921875,
2019-09-17,1014.4686279296876,
2019-09-18,1019.2955932617188,
2019-09-19,1003.3826904296876,
2019-09-20,1002.3616943359376,
2019-09-23,1000.20166015625,
2019-09-24,1018.4635620117188,
2019-09-25,1026.178466796875,
2019-09-26,1019.3975830078124,
2019-09-27,1051.516357421875,
2019-09-30,1050.3243408203125,
2019-10-01,1038.760498046875,
2019-10-02,1035.0865478515625,
2019-10-03,1027.8375244140625,
2019-10-04,1034.6295166015625,
2019-10-07,1029.926513671875,
2019-10-08,1018.5875854492188,
2019-10-09,996.481689453125,
2019-10-10,987.7987670898438,
2019-10-11,990.2727661132812,
2019-10-14,939.8090209960938,
2019-10-15,952.5709228515624,
2019-10-16,941.3670043945312,
2019-10-17,948.9569702148438,
2019-10-18,984.1477661132812,
2019-10-21,973.2348022460938,
2019-10-22,978.8588256835938,
2019-10-23,997.8466796875,
2019-10-24,1003.45068359375,
2019-10-25,1002.1546630859376,
2019-10-28,998.377685546875,
2019-10-30,986.9147338867188,
2019-10-31,984.6797485351562,
2019-11-01,984.6217651367188,
2019-11-04,1000.8726806640624,
2019-11-05,1005.2476806640624,
2019-11-06,1011.431640625,
2019-11-07,1035.4384765625,
2019-11-08,1031.5264892578125,
2019-11-11,1031.1795654296875,
2019-11-12,1039.718505859375,
2019-11-13,1048.2763671875,
2019-11-14,1037.800537109375,
2019-11-15,1053.7913818359375,
2019-11-18,1068.4564208984375,
2019-11-19,1075.28125,
2019-11-20,1067.8453369140625,
2019-11-21,1068.04638671875,
2019-11-22,1065.87841796875,
2019-11-25,1053.8193359375,
2019-11-26,1059.825439453125,
2019-11-27,1058.4364013671875,
2019-11-28,1071.2562255859375,
2019-11-29,1069.0313720703125,
2019-12-02,1080.0372314453125,
2019-12-03,1067.8934326171875,
2019-12-04,1077.0072021484375,
2019-12-05,1086.584228515625,
2019-12-06,1088.685302734375,
2019-12-09,1087.855224609375,
2019-12-10,1080.1092529296875,
2019-12-11,1079.2113037109375,
2019-12-12,1101.14111328125,
2019-12-13,1104.7601318359375,
2019-12-16,1111.2491455078125,
2019-12-17,1110.731201171875,
2019-12-18,1105.7410888671875,
2019-12-19,1105.9881591796875,
2019-12-20,1111.7620849609375,
2019-12-23,1121.7459716796875,
2019-12-24,1131.529052734375,
2019-12-26,1136.5240478515625,
2019-12-27,1136.830078125,
2019-12-30,1147.533935546875,
2019-12-31,1144.243896484375,
2020-01-02,1159.31494140625,
2020-01-03,1136.833984375,
2020-01-06,1114.12109375,
2020-01-07,1125.9930419921875,
2020-01-08,1128.7550048828125,
2020-01-09,1179.8988037109375,
2020-01-10,1186.630615234375,
2020-01-13,1202.483642578125,
2020-01-14,1214.2265625,
2020-01-15,1209.3814697265625,
2020-01-16,1210.0025634765625,
2020-01-17,1214.7415771484375,
2020-01-20,1226.1915283203125,
2020-01-21,1235.554443359375,
2020-01-22,1227.4644775390625,
2020-01-23,1225.3955078125,
2020-01-24,1221.4114990234375,
2020-01-27,1201.4906005859375,
2020-01-28,1198.0096435546875,
2020-01-29,1196.888671875,
2020-01-30,1198.4906005859375,
2020-01-31,1191.3946533203125,
2020-02-03,1192.421630859375,
2020-02-04,1221.3555908203125,
2020-02-05,1223.2015380859375,
2020-02-06,1222.83251953125,
2020-02-07,1210.14453125,
2020-02-10,1183.4088134765625,
2020-02-11,1197.9716796875,
2020-02-12,1200.480712890625,
2020-02-13,1205.398681640625,
2020-02-14,1201.5076904296875,
2020-02-17,1207.91259765625,
2020-02-18,1195.734619140625,
2020-02-19,1191.9547119140625,
2020-02-20,1156.4139404296875,
2020-02-21,1168.2877197265625,
2020-02-24,1147.8858642578125,
2020-02-25,1143.638916015625,
2020-02-26,1151.7069091796875,
2020-02-27,1104.1781005859375,
2020-02-28,1059.931396484375,
2020-03-02,1073.09326171875,
2020-03-03,1112.067138671875,
2020-03-04,1107.84814453125,
2020-03-05,1118.14501953125,
2020-03-06,1095.9991455078125,
2020-03-09,1035.2344970703125,
2020-03-10,1010.61962890625,
2020-03-11,1009.6576538085938,
2020-03-12,936.3900756835938,
2020-03-13,956.0469360351562,
2020-03-16,878.8783569335938,
2020-03-17,867.7723999023438,
2020-03-18,855.761474609375,
2020-03-19,851.949462890625,
2020-03-20,857.9534301757812,
2020-03-23,842.45751953125,
2020-03-24,892.8572387695312,
2020-03-25,890.6253051757812,
2020-03-26,915.2711181640624,
2020-03-27,881.2453002929688,
2020-03-30,880.5902709960938,
2020-03-31,896.4322509765625,
2020-04-01,890.8463134765625,
2020-04-02,895.104248046875,
2020-04-03,895.521240234375,
2020-04-06,920.7061157226562,
2020-04-07,923.8131103515624,
2020-04-08,932.2470703125,
2020-04-09,958.3389282226562,
2020-04-10,964.7048950195312,
2020-04-13,963.9808959960938,
2020-04-14,985.4927368164062,
2020-04-15,958.5439453125,
2020-04-16,962.4859008789062,
2020-04-17,981.7927856445312,
2020-04-20,989.4537353515624,
2020-04-21,976.184814453125,
2020-04-22,981.704833984375,
2020-04-24,987.5847778320312,
2020-04-27,1012.6686401367188,
2020-04-28,1007.0696411132812,
2020-04-29,1015.9476318359376,
2020-04-30,1011.0956420898438,
2020-05-04,988.416748046875,
2020-05-05,987.3697509765624,
2020-05-06,985.7097778320312,
2020-05-07,983.9827270507812,
2020-05-08,978.4468383789062,
2020-05-11,977.9168090820312,
2020-05-12,996.1536865234376,
2020-05-13,1001.585693359375,
2020-05-14,991.9247436523438,
2020-05-15,997.6766967773438,
2020-05-18,1019.8245849609376,
2020-05-20,1021.569580078125,
2020-05-21,1026.4835205078125,
2020-05-22,1030.237548828125,
2020-05-27,1049.5294189453125,
2020-05-28,1053.5924072265625,
2020-05-29,1055.1993408203125,
2020-06-01,1072.65625,
2020-06-02,1080.96728515625,
2020-06-03,1091.1072998046875,
2020-06-04,1095.3631591796875,
2020-06-05,1100.212158203125,
2020-06-08,1096.3651123046875,
2020-06-09,1092.3592529296875,
2020-06-10,1097.7830810546875,
2020-06-11,1091.5482177734375,
2020-06-12,1098.34912109375,
2020-06-15,1095.55419921875,
2020-06-16,1109.39111328125,
2020-06-17,1109.3941650390625,
2020-06-18,1124.9400634765625,
2020-06-19,1136.113037109375,
2020-06-22,1151.8948974609375,
2020-06-23,1153.3829345703125,
2020-06-24,1144.48291015625,
2020-06-25,1141.3839111328125,
2020-06-26,1146.6778564453125,
2020-06-29,1158.4239501953125,
2020-06-30,1165.2418212890625,
2020-07-01,1153.1439208984375,
2020-07-02,1169.07177734375,
2020-07-03,1157.4788818359375,
2020-07-06,1184.8458251953125,
2020-07-07,1193.3826904296875,
2020-07-08,1187.11865234375,
2020-07-09,1157.929931640625,
2020-07-10,1148.0799560546875,
2020-07-13,1183.9808349609375,
2020-07-14,1177.40478515625,
2020-07-16,1188.068603515625,
2020-07-17,1187.8546142578125,
2020-07-20,1192.8026123046875,
2020-07-21,1180.413818359375,
2020-07-22,1180.792724609375,
2020-07-23,1190.3056640625,
2020-07-24,1192.0096435546875,
2020-07-27,1195.693603515625,
2020-07-28,1152.69384765625,
2020-07-29,1135.593994140625,
2020-07-30,1126.89404296875,
2020-08-04,1087.1942138671875,
2020-08-05,1091.7943115234375,
2020-08-06,1034.39453125,
2020-08-07,1060.5943603515625,
2020-08-10,1075.4942626953125,
2020-08-11,1110.0941162109375,
2020-08-12,1114.194091796875,
2020-08-13,1100.294189453125,
2020-08-14,1083.7943115234375,
2020-08-17,1086.1942138671875,
2020-08-18,1092.4942626953125,
2020-08-19,1124.6939697265625,
2020-08-20,1126.7940673828125,
2020-08-21,1109.8941650390625,
2020-08-24,1108.3941650390625,
2020-08-25,1092.1942138671875,
2020-08-26,1098.994140625,
2020-08-27,1108.8941650390625,
2020-08-28,1100.5941162109375,
2020-08-31,1078.59423828125,
2020-09-01,1085.1942138671875,
2020-09-02,1083.894287109375,
2020-09-03,1076.2943115234375,
2020-09-04,1086.2943115234375,
2020-09-07,1096.794189453125,
2020-09-08,1089.59423828125,
2020-09-09,1099.694091796875,
2020-09-10,1099.0941162109375,
2020-09-11,1102.694091796875,
2020-09-14,1107.294189453125,
2020-09-15,1111.194091796875,
2020-09-16,1107.0941162109375,
2020-09-17,1110.694091796875,
2020-09-18,1111.994140625,
2020-09-21,1086.9942626953125,
2020-09-22,1096.194091796875,
2020-09-23,1102.694091796875,
2020-09-24,1119.593994140625,
2020-09-25,1124.1939697265625,
2020-09-28,1121.1939697265625,
2020-09-29,1123.2940673828125,
2020-09-30,1145.19384765625,
2020-10-01,1143.493896484375,
2020-10-02,1144.993896484375,
2020-10-05,1160.69384765625,
2020-10-06,1153.69384765625,
2020-10-07,1152.3939208984375,
2020-10-08,1150.493896484375,
2020-10-09,1165.6937255859375,
2020-10-12,1178.393798828125,
2020-10-13,1174.6937255859375,
2020-10-14,1189.293701171875,
2020-10-15,1180.393798828125,
2020-10-16,1192.693603515625,
2020-10-19,1205.3936767578125,
2020-10-20,1210.3935546875,
2020-10-21,1211.4935302734375,
2020-10-22,1198.293701171875,
2020-10-23,1190.5936279296875,
2020-10-26,1144.493896484375,
2020-10-27,1152.5938720703125,
2020-10-28,1126.9940185546875,
2020-10-30,1112.3941650390625,
2020-11-02,1133.593994140625,
2020-11-03,1150.69384765625,
2020-11-04,1167.6937255859375,
2020-11-05,1179.9937744140625,
2020-11-06,1191.99365234375,
2020-11-09,1231.493408203125,
2020-11-10,1242.993408203125,
2020-11-11,1279.193115234375,
2020-11-12,1271.7933349609375,
2020-11-13,1291.293212890625,
2020-11-16,1292.9931640625,
2020-11-17,1259.6932373046875,
2020-11-18,1294.693115234375,
2020-11-19,1312.9930419921875,
2020-11-20,1323.992919921875,
2020-11-23,1314.2930908203125,
2020-11-24,1320.9930419921875,
2020-11-25,1325.492919921875,
2020-11-26,1342.492919921875,
2020-11-27,1328.69287109375,
2020-11-30,1283.5931396484375,
2020-12-01,1325.29296875,
2020-12-02,1325.492919921875,
2020-12-03,1330.8929443359375,
2020-12-04,1330.8929443359375,
2020-12-07,1329.8929443359375,
2020-12-08,1339.8929443359375,
2020-12-09,1350.2928466796875,
2020-12-10,1353.392822265625,
2020-12-11,1370.692626953125,
2020-12-14,1388.5926513671875,
2020-12-15,1395.392578125,
2020-12-16,1392.4925537109375,
2020-12-17,1399.392578125,
2020-12-18,1408.2926025390625,
2020-12-21,1384.3927001953125,
2020-12-22,1404.9925537109375,
2020-12-23,1417.6923828125,
2020-12-24,1425.992431640625,
2020-12-28,1439.2923583984375,
2020-12-29,1459.6922607421875,
2020-12-30,1479.8922119140625,
2020-12-31,1476.692138671875,
2021-01-04,1495.39208984375,
2021-01-05,1489.592041015625,
2021-01-06,1505.39208984375,
2021-01-07,1522.19189453125,
2021-01-08,1540.591796875,
2021-01-11,1536.1917724609375,
2021-01-12,1549.4918212890625,
2021-01-13,1559.291748046875,
2021-01-14,1546.591796875,
2021-01-15,1524.491943359375,
2021-01-18,1556.791748046875,
2021-01-19,1564.99169921875,
2021-01-20,1569.3917236328125,
2021-01-21,1551.591796875,
2021-01-22,1542.4918212890625,
2021-01-25,1540.1917724609375,
2021-01-26,1536.091796875,
2021-01-27,1466.9921875,
2021-01-28,1498.2921142578125,
2021-01-29,1473.4921875,
2021-02-01,1492.4920654296875,
2021-02-02,1511.3919677734375,
2021-02-03,1533.591796875,
2021-02-04,1534.891845703125,
2021-02-05,1527.19189453125,
2021-02-08,1534.891845703125,
2021-02-09,1544.091796875,
2021-02-10,1547.091796875,
2021-02-11,1545.591796875,
2021-02-12,1538.391845703125,
2021-02-15,1562.49169921875,
2021-02-16,1542.7918701171875,
2021-02-17,1540.591796875,
2021-02-18,1546.391845703125,
2021-02-19,1560.291748046875,
2021-02-22,1550.591796875,
2021-02-23,1517.8919677734375,
2021-02-24,1482.9921875,
2021-02-25,1488.1920166015625,
2021-02-26,1471.3922119140625,
2021-03-01,1527.491943359375,
2021-03-02,1528.7919921875,
2021-03-03,1531.091796875,
2021-03-04,1537.9918212890625,
2021-03-05,1541.9918212890625,
2021-03-08,1530.2918701171875,
2021-03-09,1549.1917724609375,
2021-03-10,1564.8917236328125,
2021-03-11,1556.49169921875,
2021-03-12,1557.3917236328125,
2021-03-15,1555.49169921875,
2021-03-16,1570.3917236328125,
2021-03-17,1562.0916748046875,
2021-03-18,1550.891845703125,
2021-03-19,1528.991943359375,
2021-03-22,1379.292724609375,
2021-03-23,1377.3927001953125,
2021-03-24,1413.892578125,
2021-03-25,1394.392578125,
2021-03-26,1382.192626953125,
2021-03-29,1392.592529296875,
2021-03-30,1395.7926025390625,
2021-03-31,1391.692626953125,
2021-04-01,1426.5924072265625,
2021-04-05,1442.09228515625,
2021-04-06,1420.5924072265625,
2021-04-07,1417.8924560546875,
2021-04-08,1416.5924072265625,
2021-04-09,1393.1925048828125,
2021-04-12,1375.8927001953125,
2021-04-13,1378.3927001953125,
2021-04-14,1409.1925048828125,
2021-04-15,1407.7926025390625,
2021-04-16,1408.092529296875,
2021-04-19,1377.192626953125,
2021-04-20,1365.2928466796875,
2021-04-21,1330.492919921875,
2021-04-22,1345.19287109375,
2021-04-26,1373.99267578125,
2021-04-27,1391.99267578125,
2021-04-28,1385.8927001953125,
2021-04-29,1401.4925537109375,
2021-04-30,1397.7926025390625,
2021-05-03,1421.1923828125,
2021-05-04,1416.29248046875,
2021-05-05,1419.992431640625,
2021-05-06,1427.6923828125,
2021-05-07,1441.2923583984375,
2021-05-10,1460.892333984375,
2021-05-11,1444.892333984375,
2021-05-12,1441.2923583984375,
2021-05-17,1454.2923583984375,
2021-05-18,1459.59228515625,
2021-05-20,1449.7923583984375,
2021-05-21,1451.7923583984375,
2021-05-24,1452.1922607421875,
2021-05-25,1400.1925048828125,
2021-05-26,1427.0924072265625,
2021-05-27,1414.9925537109375,
2021-05-28,1422.0924072265625,
2021-05-31,1420.492431640625,
2021-06-01,1431.992431640625,
2021-06-02,1430.6923828125,
2021-06-03,1428.0924072265625,
2021-06-04,1432.8924560546875,
2021-06-07,1447.09228515625,
2021-06-08,1447.59228515625,
2021-06-09,1449.1922607421875,
2021-06-10,1456.6922607421875,
2021-06-11,1460.892333984375,
2021-06-14,1454.2923583984375,
2021-06-15,1442.59228515625,
2021-06-16,1431.29248046875,
2021-06-17,1414.1925048828125,
2021-06-18,1391.0926513671875,
2021-06-21,1398.4925537109375,
2021-06-22,1409.892578125,
2021-06-23,1402.392578125,
2021-06-24,1410.7926025390625,
2021-06-25,1391.8927001953125,
2021-06-28,1373.292724609375,
2021-06-29,1371.692626953125,
2021-06-30,1356.2928466796875,
2021-07-01,1372.792724609375,
2021-07-02,1376.692626953125,
2021-07-05,1392.592529296875,
2021-07-06,1382.5926513671875,
2021-07-07,1390.5926513671875,
2021-07-08,1372.99267578125,
2021-07-09,1378.292724609375,
2021-07-12,1356.9927978515625,
2021-07-13,1346.7928466796875,
2021-07-14,1367.2928466796875,
2021-07-16,1363.2928466796875,
2021-07-19,1351.5927734375,
2021-07-26,1349.0927734375,
2021-07-27,1359.5927734375,
2021-07-28,1360.7928466796875,
2021-07-29,1391.5926513671875,
2021-07-30,1392.892578125,
2021-08-02,1399.6925048828125,
2021-08-03,1408.7926025390625,
2021-08-04,1413.7926025390625,
2021-08-05,1431.79248046875,
2021-08-06,1434.79248046875,
2021-08-09,1432.5924072265625,
2021-08-10,1437.492431640625,
2021-08-11,1410.892578125,
2021-08-12,1444.4923095703125,
2021-08-13,1447.59228515625,
2021-08-16,1455.2923583984375,
2021-08-17,1461.692138671875,
2021-08-18,1449.59228515625,
2021-08-19,1439.892333984375,
2021-08-20,1444.59228515625,
2021-08-23,1459.2923583984375,
2021-08-24,1465.8922119140625,
2021-08-25,1453.2923583984375,
2021-08-26,1448.4923095703125,
2021-08-27,1458.1922607421875,
2021-08-31,1472.0921630859375,
2021-09-01,1474.0921630859375,
2021-09-02,1479.0921630859375,
2021-09-03,1468.692138671875,
2021-09-06,1474.692138671875,
2021-09-07,1454.6922607421875,
2021-09-08,1433.8924560546875,
2021-09-09,1452.6922607421875,
2021-09-10,1438.6922607421875,
2021-09-13,1438.2923583984375,
2021-09-14,1434.3924560546875,
2021-09-15,1423.992431640625,
2021-09-16,1417.992431640625,
2021-09-17,1419.3924560546875,
2021-09-20,1391.8927001953125,
2021-09-21,1385.5926513671875,
2021-09-22,1407.4925537109375,
2021-09-23,1401.4925537109375,
2021-09-24,1384.692626953125,
2021-09-27,1391.692626953125,
2021-09-28,1383.792724609375,
2021-09-29,1391.8927001953125,
2021-09-30,1406.392578125,
2021-10-01,1401.4925537109375,
2021-10-04,1394.392578125,
2021-10-05,1391.692626953125,
2021-10-06,1371.692626953125,
2021-10-07,1396.892578125,
2021-10-08,1397.9925537109375,
2021-10-11,1416.29248046875,
2021-10-12,1416.79248046875,
2021-10-13,1413.4925537109375,
2021-10-14,1411.7926025390625,
2021-10-15,1409.592529296875,
2021-10-18,1417.6923828125,
2021-10-19,1429.8924560546875,
2021-10-20,1432.79248046875,
2021-10-21,1455.392333984375,
2021-10-22,1479.8922119140625,
2021-10-25,1492.89208984375,
2021-10-26,1509.19189453125,
2021-10-27,1519.2919921875,
2021-10-28,1521.991943359375,
2021-11-01,1536.2918701171875,
2021-11-02,1533.091796875,
2021-11-03,1546.9918212890625,
2021-11-04,1575.691650390625,
2021-11-05,1583.591552734375,
2021-11-08,1608.491455078125,
2021-11-09,1615.5914306640625,
2021-11-10,1624.09130859375,
2021-11-11,1625.09130859375,
2021-11-12,1638.4913330078125,
2021-11-15,1702.490966796875,
2021-11-16,1685.591064453125,
2021-11-17,1706.990966796875,
2021-11-18,1736.890869140625,
2021-11-19,1737.2908935546875,
2021-11-22,1755.49072265625,
2021-11-23,1784.5904541015625,
2021-11-24,1812.2904052734373,
2021-11-25,1819.1903076171875,
2021-11-26,1776.390625,
2021-11-29,1808.7904052734373,
2021-11-30,1809.6903076171875,
2021-12-01,1857.39013671875,
2021-12-02,1880.0899658203125,
2021-12-03,1910.389892578125,
2021-12-06,1927.3897705078125,
2021-12-07,1980.989501953125,
2021-12-08,2004.58935546875,
2021-12-09,2031.3892822265625,
2021-12-10,2035.4892578125,
2021-12-13,2101.48876953125,
2021-12-14,2157.6884765625,
2021-12-15,2162.28857421875,
2021-12-16,2278.587890625,
2021-12-17,2084.489013671875,
2021-12-20,2056.388916015625,
2021-12-21,1891.989990234375,
2021-12-22,1804.1904296875,
2021-12-23,1805.29052734375,
2021-12-24,1891.2900390625,
2021-12-27,1897.0899658203125,
2021-12-28,1850.490234375,
2021-12-29,1895.489990234375,
2021-12-30,1863.6900634765625,
2021-12-31,1857.6900634765625,
2022-01-03,1926.689697265625,
2022-01-04,1963.589599609375,
2022-01-05,2005.2894287109373,
2022-01-06,2007.58935546875,
2022-01-07,2033.289306640625,
2022-01-10,2045.1890869140625,
2022-01-11,2045.9891357421875,
2022-01-12,2064.18896484375,
2022-01-13,2070.68896484375,
2022-01-14,2072.888916015625,
2022-01-17,2085.7890625,
2022-01-18,1979.78955078125,
2022-01-19,2042.089111328125,
2022-01-20,2014.189208984375,
2022-01-21,2011.1893310546875,
2022-01-24,1910.2899169921875,
2022-01-25,1945.089599609375,
2022-01-26,1951.1895751953125,
2022-01-27,1997.6893310546875,
2022-01-28,1983.189453125,
2022-01-31,2003.1893310546875,
2022-02-01,2015.3892822265625,
2022-02-02,2002.1893310546875,
2022-02-03,1957.8896484375,
2022-02-04,1943.789794921875,
2022-02-07,1997.58935546875,
2022-02-08,2007.08935546875,
2022-02-09,2042.88916015625,
2022-02-10,2038.6890869140625,
2022-02-11,2051.089111328125,
2022-02-14,2001.889404296875,
2022-02-15,2038.1890869140625,
2022-02-16,2041.38916015625,
2022-02-17,2009.9893798828125,
2022-02-18,2032.3892822265625,
2022-02-21,2038.089111328125,
2022-02-22,2017.4892578125,
2022-02-23,2015.9892578125,
2022-02-24,1851.3902587890625,
2022-02-25,1952.3896484375,
2022-02-28,1946.1895751953125,
2022-03-01,1969.8895263671875,
2022-03-02,1986.0894775390625,
2022-03-03,2023.289306640625,
2022-03-04,1990.7894287109373,
2022-03-07,1997.2894287109373,
2022-03-08,2011.389404296875,
2022-03-09,2042.6890869140625,
2022-03-10,2041.9891357421875,
2022-03-11,2053.888916015625,
2022-03-14,2088.489013671875,
2022-03-15,2079.388916015625,
2022-03-16,2088.7890625,
2022-03-17,2133.5888671875,
2022-03-18,2144.28857421875,
2022-03-21,2174.988525390625,
2022-03-22,2188.788330078125,
2022-03-23,2183.088623046875,
2022-03-24,2176.1884765625,
2022-03-25,2175.488525390625,
2022-03-28,2172.488525390625,
2022-03-29,2206.48828125,
2022-03-30,2230.188232421875,
2022-03-31,2233.2880859375,
2022-04-01,2251.68798828125,
2022-04-04,2311.3876953125,
2022-04-05,2326.28759765625,
2022-04-06,2316.3876953125,
2022-04-07,2345.1875,
2022-04-08,2393.38720703125,
2022-04-11,2449.087158203125,
2022-04-12,2463.786865234375,
2022-04-13,2460.386962890625,
2022-04-14,2475.38671875,
2022-04-15,2494.38671875,
2022-04-18,2510.28662109375,
2022-04-19,2519.1865234375,
2022-04-20,2525.886474609375,
2022-04-21,2556.786376953125,
2022-04-22,2472.48681640625,
2022-04-25,2482.5869140625,
2022-04-26,2418.287109375,
2022-04-27,2451.386962890625,
2022-04-28,2428.386962890625,
2022-04-29,2430.587158203125,
2022-05-05,2466.286865234375,
2022-05-06,2458.68701171875,
2022-05-09,2465.686767578125,
2022-05-10,2490.186767578125,
2022-05-11,2453.886962890625,
2022-05-12,2390.9873046875,
2022-05-13,2419.18701171875,
2022-05-16,2390.787353515625,
2022-05-17,2394.787353515625,
2022-05-18,2393.58740234375,
2022-05-20,2372.38720703125,
2022-05-23,2380.88720703125,
2022-05-24,2374.9873046875,
2022-05-25,2418.087158203125,
2022-05-26,2450.787109375,
2022-05-27,2438.787109375,
2022-05-30,2527.1865234375,
2022-05-31,2547.086669921875,
2022-06-01,2568.786376953125,
2022-06-02,2601.586181640625,
2022-06-03,2601.2861328125,
2022-06-06,2648.0859375,
2022-06-07,2648.185791015625,
2022-06-08,2540.386474609375,
2022-06-09,2571.58642578125,
2022-06-10,2543.086669921875,
2022-06-13,2510.086669921875,
2022-06-14,2508.886474609375,
2022-06-15,2531.086669921875,
2022-06-16,2485.38671875,
2022-06-17,2533.28662109375,
2022-06-20,2539.1865234375,
2022-06-21,2575.88623046875,
2022-06-22,2574.286376953125,
2022-06-23,2543.1865234375,
2022-06-24,2554.086669921875,
2022-06-27,2529.28662109375,
2022-06-28,2490.186767578125,
2022-06-29,2401.9873046875,
2022-06-30,2405.38720703125,
2022-07-01,2443.787109375,
2022-07-04,2405.9873046875,
2022-07-05,2371.287353515625,
2022-07-06,2408.187255859375,
2022-07-07,2425.587158203125,
2022-07-08,2433.987060546875,
2022-07-13,2408.08740234375,
2022-07-14,2382.38720703125,
2022-07-18,2451.287109375,
2022-07-19,2501.98681640625,
2022-07-20,2525.1865234375,
2022-07-21,2511.386474609375,
2022-07-22,2516.586669921875,
2022-07-25,2548.486572265625,
2022-07-26,2537.086669921875,
2022-07-27,2544.086669921875,
2022-07-28,2543.28662109375,
2022-07-29,2592.38623046875,
2022-08-01,2656.285888671875,
2022-08-02,2647.5859375,
2022-08-03,2684.48583984375,
2022-08-04,2723.685546875,
2022-08-05,2750.4853515625,
2022-08-08,2795.085205078125,
2022-08-09,2785.18505859375,
2022-08-10,2829.585205078125,
2022-08-11,2868.384765625,
2022-08-12,2864.284912109375,
2022-08-15,2857.184814453125,
2022-08-16,2913.28466796875,
2022-08-17,2979.984130859375,
2022-08-18,3019.98388671875,
2022-08-19,3020.183837890625,
2022-08-22,3062.483642578125,
2022-08-23,3121.4833984375,
2022-08-24,3060.283935546875,
2022-08-25,3136.783447265625,
2022-08-26,3146.08349609375,
2022-08-29,3164.983154296875,
2022-08-31,3171.18310546875,
2022-09-01,3142.683349609375,
2022-09-02,3222.682861328125,
2022-09-05,3358.382080078125,
2022-09-06,3391.3818359375,
2022-09-07,3402.781982421875,
2022-09-08,3437.381591796875,
2022-09-09,3521.381103515625,
2022-09-12,3649.1806640625,
2022-09-13,3426.8818359375,
2022-09-14,3446.981689453125,
2022-09-15,3363.082275390625,
2022-09-16,3377.2822265625,
2022-09-19,3199.48291015625,
2022-09-20,3277.482666015625,
2022-09-21,3245.78271484375,
2022-09-22,3295.282470703125,
2022-09-23,3281.582763671875,
2022-09-26,3260.1826171875,
2022-09-27,3265.582763671875,
2022-09-28,3198.18310546875,
2022-09-29,3146.88330078125,
2022-09-30,3179.983154296875,
2022-10-03,3392.08203125,
2022-10-04,3457.981689453125,
2022-10-05,3484.38134765625,
2022-10-06,3553.881103515625,
2022-10-07,3567.5810546875,
2022-10-10,3581.98095703125,
2022-10-11,3571.5810546875,
2022-10-12,3517.781494140625,
2022-10-13,3553.381103515625,
2022-10-14,3626.980712890625,
2022-10-17,3847.57958984375,
2022-10-18,3841.579833984375,
2022-10-19,3880.279541015625,
2022-10-20,3900.879150390625,
2022-10-21,3934.579345703125,
2022-10-24,3977.47900390625,
2022-10-25,3974.97900390625,
2022-10-26,3976.37890625,
2022-10-27,3934.479248046875,
2022-10-28,3878.9794921875,
2022-10-31,3978.97900390625,
2022-11-01,4054.678466796875,
2022-11-02,4071.87841796875,
2022-11-03,4105.47802734375,
2022-11-04,4216.9775390625,
2022-11-07,4331.67724609375,
2022-11-08,4360.27685546875,
2022-11-09,4360.97705078125,
2022-11-10,4467.076171875,
2022-11-11,4455.4765625,
2022-11-14,4570.17578125,
2022-11-15,4656.97509765625,
2022-11-16,4668.47509765625,
2022-11-17,4507.17626953125,
2022-11-18,4526.67626953125,
2022-11-21,4570.275390625,
2022-11-22,4780.6748046875,
